directory_year,reference_date,source_name,institution_name,region,city,facility_type,ownership,registration_type,registration_status,registration_number,address,phone,official_url,opening_date,annual_visitors,collection_count,exhibition_area_sqm,official_scale_score,data_confidence,match_status,match_type,match_score,institution_id,closest_existing_name,source_sheet,source_row,source_url
2025,2025-01-01,북촌생활사박물관,북촌생활사박물관,서울,종로구,박물관,사립,1종,O,서울-사립12-2008-06호,서울특별시 종로구 북촌로 5나길 90(삼청동),02-736-3957,https://cafe.daum.net/namu3579,2003.10.01,1268.0,3742.0,117.0,27.3,1.0,matched,name_exact,1.0,766,북촌생활사박물관,박물관,77,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,불교중앙박물관,불교중앙박물관,서울,종로구,박물관,사립,1종,O,서울-사립12-2007-04호,서울특별시 종로구 우정국로 55,02-2011-1960,https://museum.buddhism.or.kr,2007.03.27,16242.0,12240.0,1090.0,56.9,1.0,matched,name_exact,1.0,135,불교중앙박물관,박물관,78,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,삼성출판박물관,삼성출판박물관,서울,종로구,박물관,사립,1종,O,서울-사립12-1993-04호,서울특별시 종로구 비봉길 2-2,02-394-6544,https://ssmop.org,1990.06.29,1079.0,100000.0,262.0,35.1,1.0,matched,name_exact,1.0,767,삼성출판박물관,박물관,79,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,샬트르 성바오로수녀회 역사박물관,샬트르 성바오로수녀회 역사박물관,서울,중구,박물관,사립,1종,O,서울-사립12-2005-06호,서울특별시 중구 명동길 74-2,02-3706-3255,https://spcseoul.or.kr,2004.06.26,2458.0,2755.0,227.0,32.1,1.0,matched,name_exact,1.0,768,샬트르 성바오로수녀회 역사박물관,박물관,80,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,서울대학교병원 의학박물관,서울대학교병원 의학박물관,서울,종로구,박물관,사립,1종,O,서울-사립12-1999-04호,서울특별시 종로구 대학로 101,02-2072-2636,https://medicalmuseum.org,1992.04.06,11027.0,4130.0,342.0,46.0,1.0,matched,name_exact,1.0,769,서울대학교병원 의학박물관,박물관,81,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,서울올림픽기념관(휴관),서울올림픽기념관(휴관),서울,송파구,박물관,사립,1종,O,서울-사립12-2001-08호,서울특별시 송파구 올림픽로 424,02-410-1822,https://www.88olympic.or.kr,2001.09.27,0.0,16712.0,0.0,29.4,0.67,matched,name_exact,1.0,770,서울올림픽기념관(휴관),박물관,82,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,세계골프역사박물관,세계골프역사박물관,서울,강남구,박물관,사립,1종,O,서울-사립12-2014-02호,서울특별시 강남구 테헤란로 528 B2,02-2192-3005,https://blog.naver.com/golfhistory,2014.03.20,1795.0,1972.0,410.0,30.0,1.0,matched,name_exact,1.0,771,세계골프역사박물관,박물관,83,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,세계장신구박물관,세계장신구박물관,서울,종로구,박물관,사립,1종,O,서울-사립12-2004-05호,서울특별시 종로구 북촌로5나길 2,02-730-1610,https://www.wjm.or.kr,2004.05.12,0.0,1000.0,221.0,19.0,1.0,matched,name_exact,1.0,136,세계장신구박물관,박물관,84,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,뮤제 쉼,뮤제 쉼,서울,종로구,박물관,사립,1종,O,서울-사립12-2007-06호,서울특별시 종로구 세검정로 209-17,02-396-9277,https://www.museeshuim.com,2007.10.17,0.0,1082.0,145.0,18.5,1.0,matched,name_exact,1.0,772,뮤제 쉼,박물관,85,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,신문박물관 PRESSEUM,신문박물관 PRESSEUM,서울,종로구,박물관,사립,1종,O,서울-사립12-2001-05호,서울특별시 종로구 세종대로 152 일민미술관 건물 5~6층,02-2020-1880,https://www.presseum.or.kr,2000.12.15,9170.0,4000.0,876.0,46.9,1.0,matched,name_exact,1.0,773,신문박물관 PRESSEUM,박물관,86,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,안중근의사기념관,안중근의사기념관,서울,중구,박물관,사립,1종,O,서울-사립12-2011-01호,서울특별시 중구 소월로 91,02-3789-1016,https://www.ahnjunggeun.or.kr,1970.10.26,136994.0,218.0,1169.0,65.0,1.0,matched,name_exact,1.0,774,안중근의사기념관,박물관,87,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,영인문학관,영인문학관,서울,종로구,박물관,사립,1종,O,서울-사립12-2001-01호,서울특별시 종로구 평창 30길 81,02-379-3182,https://young-in.kr,2001.04.13,1668.0,30300.0,194.1,35.9,1.0,matched,name_exact,1.0,775,영인문학관,박물관,88,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,우리옛돌박물관,우리옛돌박물관,서울,성북구,박물관,사립,1종,O,서울-사립12-2015-07호,서울특별시 성북구 대사관로 13길 66,02-986-1001,https://www.koreanstonemuseum.com,2015.11.11,9345.0,189.0,996.0,38.3,1.0,matched,name_exact,1.0,137,우리옛돌박물관,박물관,89,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,우리은행 은행사박물관,우리은행 은행사박물관,서울,중구,박물관,사립,1종,O,서울-사립12-2004-06호,"서울특별시 중구 소공로 51, 지하 1층",02-2002-5090,https://www.woorimuseum.com,2004.07.14,7078.0,14724.0,1128.72,51.6,1.0,matched,name_exact,1.0,776,우리은행 은행사박물관,박물관,90,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,우석뮤지엄,우석뮤지엄,서울,서대문구,박물관,사립,1종,O,서울-사립12-2014-04호,"서울특별시 서대문구 신촌로 129, 5층",02-364-8900,https://www.artreon.co.kr,2014.02.26,798.0,1411.0,268.0,23.4,1.0,matched,name_exact,1.0,777,우석뮤지엄,박물관,91,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,유금와당박물관,유금와당박물관,서울,종로구,박물관,사립,1종,O,서울-사립12-2008-01호,서울특별시 종로구 창의문로 11가길 4,02-394-3451,https://www.yoogeum.org,2008.03.08,2260.0,8200.0,164.0,34.7,1.0,matched,name_exact,1.0,778,유금와당박물관,박물관,92,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,이한열기념관,이한열기념관,서울,마포구,박물관,사립,2종,O,서울-사립21-2014-05호,서울특별시 마포구 신촌로 12나길 26,02-325-7216,https://www.leememorial.or.kr/,2005.06.09,17760.0,2302.0,104.0,42.0,1.0,matched,name_exact,1.0,779,이한열기념관,박물관,93,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,이화박물관,이화박물관,서울,중구,박물관,사립,1종,O,서울-사립12-2013-02호,서울특별시 중구 정동길 26,02-2175-1964,https://www.ewhamuseum.co.kr,2006.05.31,18000.0,5023.0,959.0,54.2,1.0,matched,name_exact,1.0,780,이화박물관,박물관,94,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,전기박물관,전기박물관,서울,서초구,박물관,사립,1종,O,서울-사립12-2001-11호,서울특별시 서초구 효령로 72길 60,02-2105-8191~2,https://www.kepco.co.kr/museum,2001.08.10,72737.0,12676.0,2706.0,75.7,1.0,matched,name_exact,1.0,781,전기박물관,박물관,95,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,전쟁과여성인권박물관,전쟁과여성인권박물관,서울,마포구,박물관,사립,2종,O,서울-사립21-2013-02호,서울특별시 마포구 월드컵북로 11길 20,02-392-5252,https://womenandwarmuseum.net/,2012.05.05,8798.0,21013.0,194.5,45.1,1.0,matched,name_exact,1.0,782,전쟁과여성인권박물관,박물관,96,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,전쟁기념관,전쟁기념관,서울,용산구,박물관,사립,1종,O,서울-사립12-1989-01호,서울특별시 용산구 이태원로 29,02-709-3114,https://www.warmemo.or.kr,1994.06.10,3074251.0,39021.0,40383.0,90.5,1.0,matched,name_exact,1.0,19,전쟁기념관,박물관,97,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,종이나라박물관,종이나라박물관,서울,중구,박물관,사립,1종,O,서울-사립12-2008-07호,서울특별시 중구 장충단로 166 종이나라빌딩 2층,02-2279-7901,https://www.papermuseum.or.kr,1999.12.01,11023.0,8171.0,114.0,45.9,1.0,matched,name_exact,1.0,783,종이나라박물관,박물관,98,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,짚풀생활사박물관,짚풀생활사박물관,서울,종로구,박물관,사립,1종,O,서울-사립12-1993-05호,서울특별시 종로구 성균관로 4길 45,02-743-8787,https://www.jipul.com,1993.01.18,3335.0,67292.0,335.0,44.4,1.0,matched,name_exact,1.0,784,짚풀생활사박물관,박물관,99,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,초전섬유·퀼트박물관,초전섬유·퀼트박물관,서울,중구,박물관,사립,1종,O,서울-사립12-1999-03호,서울특별시 중구 퇴계로 18길 66,02-753-4075,https://www.jculture.co.kr/museum,1998.10.27,496.0,1925.0,202.0,21.1,1.0,matched,name_exact,1.0,785,초전섬유·퀼트박물관,박물관,100,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,춘원당한의약박물관,춘원당한의약박물관,서울,종로구,박물관,사립,1종,O,서울-사립12-2008-12호,서울특별시 종로구 돈화문로 9길 27,02-3672-2005,https://www.cwdmuseum.com,2008.11.02,6502.0,7731.0,355.0,44.4,1.0,matched,name_exact,1.0,786,춘원당한의약박물관,박물관,101,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,코리아나 화장박물관,코리아나 화장박물관,서울,강남구,박물관,사립,1종,O,서울-사립12-2004-03호,서울특별시 강남구 언주로 827,02-547-9177,https://www.spacec.co.kr,2003.11.20,883.0,4896.0,358.0,28.8,1.0,matched,name_exact,1.0,787,코리아나 화장박물관,박물관,102,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,탄허기념불교박물관,탄허기념불교박물관,서울,강남구,박물관,사립,1종,O,서울-사립12-2010-04호,서울특별시 강남구 밤고개로14길 13-51,02-445-8486,https://www.tanheo.org/,2010.11.26,2886.0,2886.0,290.93,34.4,1.0,matched,name_exact,1.0,788,탄허기념불교박물관,박물관,103,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,평강성서유물박물관,평강성서유물박물관,서울,구로구,박물관,사립,1종,O,서울-사립12-1999-02호,서울특별시 구로구 오류로 8라길 44,02-2686-9496,https://www.apm.or.kr/,1998.11.07,586.0,2460.0,350.0,24.9,1.0,matched,name_exact,1.0,789,평강성서유물박물관,박물관,104,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,피규어뮤지엄W,피규어뮤지엄W,서울,강남구,박물관,사립,2종,O,서울-사립12-2015-08호,서울특별시 강남구 선릉로 158길 3,02-512-8865,https://www.figuremuseumw.co.kr,2015.02.28,18124.0,2000.0,339.1,44.9,1.0,matched,name_exact,1.0,790,피규어뮤지엄W,박물관,105,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,한국가구박물관,한국가구박물관,서울,성북구,박물관,사립,1종,O,서울-사립12-1993-10호,서울특별시 성북구 대사관로 121,02-745-0181,https://www.kofum.com,2009.09.01,540.0,2000.0,1082.0,27.3,1.0,matched,name_exact,1.0,791,한국가구박물관,박물관,106,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,한국광고박물관,한국광고박물관,서울,송파구,박물관,사립,1종,O,서울-사립12-2012-01호,"서울특별시 송파구 올림픽로 35길 137, 한국광고문화회관 3층",02-2144-0116,https://www.kobaco.co.kr/site/admuseum/home,2008.11.07,4832.0,45810.0,667.8,48.6,1.0,matched,name_exact,1.0,792,한국광고박물관,박물관,107,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,한국금융사박물관,한국금융사박물관,서울,중구,박물관,사립,1종,O,서울-사립12-2006-03호,"서울특별시 중구 세종대로 135-5(태평로1가) 3,4층",02-2151-7677,https://www.beautifulshinhan.co.kr,1997.03.01,22086.0,6635.0,802.5,57.5,1.0,matched,name_exact,1.0,793,한국금융사박물관,박물관,108,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,한국색동박물관,한국색동박물관,서울,종로구,박물관,사립,2종,O,서울-사립21-2015-03호,서울특별시 종로구 율곡로 10길 85-7,02-765-9286,https://www.saekdongmuseum.com,2014.03.01,350.0,1319.0,108.0,15.9,1.0,matched,name_exact,1.0,794,한국색동박물관,박물관,109,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,한국은행 화폐박물관,한국은행 화폐박물관,서울,중구,박물관,사립,1종,O,서울-사립12-2003-03호,서울특별시 중구 남대문로 39,02-759-4114,https://www.bok.or.kr/museum,2001.06.12,181276.0,21320.0,2265.0,83.1,1.0,matched,name_exact,1.0,52,한국은행 화폐박물관,박물관,110,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,한국잡지박물관,한국잡지박물관,서울,영등포구,박물관,사립,1종,O,서울-사립12-1993-08호,서울특별시 영등포구 여의대방로 67길 11 지하1층,02-360-0041,https://www.magazine.or.kr,2002.03.21,10000.0,13601.0,236.0,48.1,1.0,matched,name_exact,1.0,795,한국잡지박물관,박물관,111,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,한국천주교순교자박물관,한국천주교순교자박물관,서울,마포구,박물관,사립,1종,O,서울-사립12-2008-08호,서울특별시 마포구 토정로 6,02-3142-4504,https://www.jeoldusan.or.kr,1967.10.21,54934.0,5772.0,786.0,66.4,1.0,matched,name_exact,1.0,796,한국천주교순교자박물관,박물관,112,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,한국현대문학관(휴관),한국현대문학관(휴관),서울,중구,박물관,사립,1종,O,서울-사립12-2013-09호,서울특별시 중구 동호로 268,02-2277-4857,,1981.10.15,0.0,13680.0,363.0,29.3,1.0,matched,name_exact,1.0,797,한국현대문학관(휴관),박물관,113,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,한무숙문학관,한무숙문학관,서울,종로구,박물관,사립,1종,O,서울-사립12-2010-02호,서울특별시 종로구 혜화로 9길 20,02-762-3093,https://www.hahnmoosook.com,1993.02.01,2500.0,3346.0,295.0,33.7,1.0,matched,name_exact,1.0,798,한무숙문학관,박물관,114,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,한익환서울아트박물관,한익환서울아트박물관,서울,용산구,박물관,사립,1종,O,서울-사립12-2012-02호,서울특별시 용산구 한남대로 108,02-796-0100,https://blog.daum.net/hansam2012,2012.04.20,1165.0,526.0,103.0,20.8,1.0,matched,name_exact,1.0,799,한익환서울아트박물관,박물관,115,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,혜곡최순우기념관,혜곡최순우기념관,서울,성북구,박물관,사립,2종,O,서울-사립21-2006-07호,서울특별시 성북구 성북로 15길 9,02-3675-3401,https://ntculture.or.kr,2004.04.10,12975.0,2072.0,82.0,39.3,1.0,matched,name_exact,1.0,138,혜곡최순우기념관,박물관,116,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,호림박물관 신림본관,호림박물관 신림본관,서울,관악구,박물관,사립,1종,O,서울-사립12-1993-06호,서울특별시 관악구 남부순환로 152길 53,02-858-2500,https://www.horimmuseum.org,1982.10.20,1622.0,18131.0,4623.0,43.3,1.0,matched,name_exact,1.0,800,호림박물관 신림본관,박물관,117,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,화정박물관,화정박물관,서울,종로구,박물관,사립,1종,O,서울-사립12-1999-06호,서울특별시 종로구 평창 8길 3,02-2075-0114,https://www.hjmuseum.org,1999.09.16,1468.0,9493.0,2760.0,39.8,1.0,matched,name_exact,1.0,801,화정박물관,박물관,119,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,성재전통건축박물관,성재전통건축박물관,서울,종로구,박물관,사립,2종,O,서울-사립21-2023-01호,서울특별시 종로구 창덕궁 1가길 19,02-742-1311,,2016.03.23,12000.0,66.0,159.0,29.2,1.0,matched,name_exact,1.0,802,성재전통건축박물관,박물관,120,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,독도체험관,독도체험관,서울,영등포구,박물관,사립,1종,O,서울-사립12-2023-01호,서울특별시 영등포구 영중로 15 타임스퀘어 B2,02-2068-6101,https://dokdomuseum.nahf.or.kr,2012.09.14,211664.0,320.0,1058.76,68.1,1.0,matched,name_exact,1.0,803,독도체험관,박물관,121,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,오디움(Audeum),오디움(Audeum),서울,서초구,박물관,사립,1종,O,서울-사립12-2024-01호,서울특별시 서초구 헌릉로 8길 6,02.574.5175,https://audeum.org,2024.06.05,18000.0,350.0,1719.56,47.8,1.0,matched,name_exact,1.0,804,오디움(Audeum),박물관,122,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,건국대학교 박물관,건국대학교 박물관,서울,광진구,박물관,대학,1종,O,서울-대학11-2001-07호,서울특별시 광진구 능동로 120,02-450-3881,https://museum.konkuk.ac.kr,1963.03.01,50907.0,13721.0,331.0,68.3,1.0,matched,name_exact,1.0,805,건국대학교 박물관,박물관,124,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,경희대학교 자연사박물관,경희대학교 자연사박물관,서울,동대문구,박물관,대학,1종,O,서울-대학11-2005-05호,서울특별시 동대문구 경희대로 26 경희대학교 자연사박물관,02-961-0142,https://nhm.khu.ac.kr,1978.06.13,11450.0,64660.0,1580.0,60.0,1.0,matched,name_exact,1.0,806,경희대학교 자연사박물관,박물관,125,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,경희대학교 중앙박물관,경희대학교 중앙박물관,서울,동대문구,박물관,대학,1종,O,서울-대학11-2001-04호,서울특별시 동대문구 경희대로 26,02-961-0141,https://museum.khu.ac.kr,1955.10.01,4500.0,6472.0,1140.0,47.8,1.0,matched,name_exact,1.0,807,경희대학교 중앙박물관,박물관,126,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,경희대학교 한의학역사박물관,경희대학교 한의학역사박물관,서울,동대문구,박물관,대학,1종,O,서울-대학12-2007-05호,서울특별시 동대문구 경희대로 26 경희대학교 168호 한의학역사박물관,02-961-2274,,2000.03.02,1000.0,1980.0,215.1,26.8,1.0,matched,name_exact,1.0,808,경희대학교 한의학역사박물관,박물관,127,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,고려대학교박물관,고려대학교박물관,서울,성북구,박물관,대학,1종,O,서울-대학12-2001-02호,서울특별시 성북구 안암로 145,02-3290-1517,https://museum.korea.ac.kr,1934,33080.0,104105.0,3041.0,71.9,1.0,matched,name_exact,1.0,47,고려대학교박물관,박물관,128,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,국민대학교 명원박물관,국민대학교 명원박물관,서울,성북구,박물관,대학,1종,O,서울-대학11-2000-01호,서울특별시 성북구 정릉로 9길68,02-909-4210,https://museum.kookmin.ac.kr,1973.07.05,2460.0,15292.0,722.8,44.3,1.0,matched,name_exact,1.0,809,국민대학교 명원박물관,박물관,129,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,덕성여자대학교박물관,덕성여자대학교박물관,서울,도봉구,박물관,대학,1종,O,서울-대학11-2007-02호,서울특별시 도봉구 삼양로 144길 33,02-901-8132,https://museum.duksung.ac.kr,1971.05.03,5200.0,3400.0,643.0,44.2,1.0,matched,name_exact,1.0,810,덕성여자대학교박물관,박물관,130,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,동국대학교박물관,동국대학교박물관,서울,중구,박물관,대학,1종,O,서울-대학11-2001-06호,서울특별시 중구 필동로 1길 30,02-2260-3723,https://dgumuseum.dongguk.edu,1963.09.01,4582.0,8000.0,371.0,44.7,1.0,matched,name_exact,1.0,811,동국대학교박물관,박물관,131,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,동덕여자대학교 박물관,동덕여자대학교 박물관,서울,성북구,박물관,대학,1종,O,서울-대학12-2020-02호,서울특별시 성북구 화랑로 13길 60 (하월곡동),02-940-4232,https://dongdukrenaissancehall.com,1977.05.27,568.0,3002.0,751.0,29.7,1.0,matched,name_exact,1.0,812,동덕여자대학교 박물관,박물관,132,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,삼육대학교 박물관,삼육대학교 박물관,서울,노원구,박물관,대학,1종,O,서울-대학12-2013-03호,서울특별시 노원구 화랑로 815,02-3355-3065,https://www.syu.ac.kr/museum,2000.10.10,7000.0,6400.0,1218.0,50.9,1.0,matched,name_exact,1.0,813,삼육대학교 박물관,박물관,133,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,상명대학교박물관,상명대학교박물관,서울,종로구,박물관,대학,1종,O,서울-대학12-2003-01호,서울특별시 종로구 평창문화로 151,02-781-7923,https://museum.smu.ac.kr,1967,2231.0,3645.0,1024.0,38.7,1.0,matched,name_exact,1.0,814,상명대학교박물관,박물관,134,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,서울대학교 치의학대학원 치의학박물관(휴관),서울대학교 치의학대학원 치의학박물관(휴관),서울,종로구,박물관,대학,1종,O,서울-대학12-2008-10호,서울특별시 종로구 대학로 103,02-740-8799,,2001.12.28,0.0,6000.0,252.0,26.9,1.0,matched,name_exact,1.0,815,서울대학교 치의학대학원 치의학박물관(휴관),박물관,135,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,서울대학교박물관,서울대학교박물관,서울,관악구,박물관,대학,1종,O,서울-대학11-2000-03호,서울특별시 관악구 관악로 1,02-880-5333,https://museum.snu.ac.kr,1946.10.15,35319.0,8089.0,1675.11,67.2,1.0,matched,name_exact,1.0,816,서울대학교박물관,박물관,136,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,서울시립대학교 박물관,서울시립대학교 박물관,서울,동대문구,박물관,대학,1종,O,서울-대학12-2008-09호,서울특별시 동대문구 서울시립대로 163 서울시립대학교 박물관,02-6490-6586~8,,1984.09.04,3080.0,9612.0,811.0,45.0,1.0,matched,name_exact,1.0,817,서울시립대학교 박물관,박물관,137,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,서울여자대학교 박물관,서울여자대학교 박물관,서울,노원구,박물관,대학,1종,O,서울-대학12-2009-01호,서울특별시 노원구 화랑로 621,02-970-5311,https://museum.swu.ac.kr,1998.09.01,3100.0,4001.0,409.0,39.8,1.0,matched,name_exact,1.0,818,서울여자대학교 박물관,박물관,138,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,성균관대학교박물관,성균관대학교박물관,서울,종로구,박물관,대학,1종,O,서울-대학11-2000-05호,서울특별시 종로구 성균관로 25-2,02-760-1216,https://swb.skku.edu/museum,1964.06.22,8500.0,6484.0,1150.0,52.1,1.0,matched,name_exact,1.0,819,성균관대학교박물관,박물관,139,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,성신여자대학교박물관,성신여자대학교박물관,서울,성북구,박물관,대학,1종,O,서울-대학11-2000-04호,서울특별시 성북구 보문로 34다길 2 행정관 3층,02-920-7324,https://museum.sungshin.ac.kr,1966.09.01,1876.0,3700.0,1303.0,38.8,1.0,matched,name_exact,1.0,820,성신여자대학교박물관,박물관,140,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
2025,2025-01-01,성신여자대학교 자연사박물관,성신여자대학교 자연사박물관,서울,강북구,박물관,대학,1종,O,서울-대학12-2017-05호,서울특별시 강북구 도봉로 76가길 55 A동 지하 1층,02-920-2057,https://museum.sungshin.ac.kr,2011.11.23,1650.0,340000.0,525.0,42.0,1.0,matched,name_exact,1.0,821,성신여자대학교 자연사박물관,박물관,141,https://www.mcst.go.kr/site/s_policy/dept/deptView.jsp?pDataCD=0417000000&pSeq=2078&pType=
